578	0
581	9
582	7
583	1
586	2
594	3
599	8
602	8
605	0
606	1
609	2
610	6
612	4
614	0
617	3
620	3
622	7
623	6
627	4
629	5
630	9
634	8
636	5
639	1
642	5
644	7
651	5
654	1
658	5
660	6
663	0
667	9
672	0
679	6
680	6
684	7
692	4
695	7
696	1
7	0
711	9
715	4
717	4
72	4
723	3
726	4
729	0
732	8
733	5
737	0
740	2
741	2
742	2
743	4
755	1
758	8
759	2
760	9
761	3
765	1
767	4
770	5
772	4
773	2
791	4
793	7
799	8
800	1
808	0
809	7
812	3
82	2
820	9
822	4
824	8
825	8
827	2
828	3
831	3
832	6
838	1
84	3
841	2
843	0
844	9
85	1
853	0
859	7
860	8
861	6
863	6
866	8
868	8
87	8
870	2
871	4
873	4
887	3
89	3
894	2
897	7
899	4
901	0
902	8
903	8
904	8
906	4
910	0
913	4
916	5
922	0
926	8
929	8
933	2
939	0
940	2
942	7
944	7
945	5
950	1
954	5
956	2
958	6
960	8
964	8
969	8
970	7
975	1
976	3
977	3
978	3
98	4
981	6
982	0
989	7
991	1
994	3
999	0
100	1
1004	4
101	5
1010	4
1013	3
1014	3
1016	3
1017	4
1020	1
1027	4
1028	4
1036	1
1040	0
1041	7
1042	9
1050	2
1053	9
1058	9
1063	9
1064	0
1065	3
1068	8
107	5
1070	9
1078	2
1089	5
109	4
11	8
1105	1
1107	6
1109	5
1110	4
1111	8
1115	4
1116	8
1122	2
1124	3
1125	3
1129	0
1131	0
1136	6
1137	0
1138	9
114	3
1143	5
1147	8
1148	8
115	0
1155	0
1157	6
1160	6
1161	5
1165	5
1168	1
1170	5
1171	9
1173	5
1174	9
1183	4
1185	7
119	6
1192	0
1196	0
1205	8
1207	9
1212	1
1213	0
122	0
1221	0
1228	2
123	7
1232	3
1233	5
1241	5
1242	1
1243	2
1244	5
1252	3
1258	3
126	5
1266	5
1272	5
1273	0
1274	1
1279	3
128	3
1283	7
1288	3
1292	3
1293	3
1299	5
130	3
1304	0
1308	9
1318	3
1326	7
1327	3
1328	3
1329	0
1332	2
1333	5
1337	1
1338	1
1340	5
1343	0
1346	7
1347	2
1353	2
1354	7
1357	2
1359	5
1362	3
1363	5
1369	3
1374	9
1376	9
138	9
1382	9
1384	0
1394	4
1408	9
141	5
1410	2
1420	3
1427	3
1430	5
1434	1
1435	0
1436	9
1437	5
1440	5
1446	0
1450	0
1453	2
1463	5
1464	1
147	6
1471	0
1475	3
1476	3
1479	8
1481	9
1482	3
1486	9
1490	5
1491	2
1499	2
1505	8
1507	0
151	5
1518	4
152	6
1520	8
1521	2
1525	6
153	5
1532	6
1535	2
1536	5
154	1
1541	2
1544	3
1549	0
1553	9
1554	3
156	1
1564	1
1572	8
1576	8
1580	7
1582	6
1584	7
1585	0
1588	6
1594	8
1595	8
1596	4
1604	6
1606	6
1608	3
1615	0
1618	7
1650	2
1651	3
1661	4
1664	6
1666	4
167	3
1673	7
1676	3
1679	6
1682	3
1684	3
1685	3
1689	4
1691	9
1693	9
1696	5
1698	0
1699	0
17	7
1707	5
171	4
1711	1
1713	6
1714	6
1715	4
1716	2
1717	5
1718	6
172	4
1724	6
1727	0
1730	1
1731	0
1737	4
1739	2
1748	1
1749	0
1750	4
1763	5
1764	0
1766	9
1771	6
1777	0
1779	6
1785	7
179	1
1792	1
1801	4
1808	1
1825	0
1827	7
1830	4
1832	7
1837	0
1838	4
184	6
1841	6
1842	0
1845	6
1850	7
1855	4
1859	3
186	4
1862	6
1865	3
187	0
1871	2
1875	0
1877	8
1880	4
189	4
1892	6
1900	4
1904	6
1905	4
1907	1
1911	5
1914	0
1918	2
1920	3
1922	6
1927	6
1928	4
1930	0
1931	6
1933	3
1939	8
1940	1
1944	2
1945	4
1947	4
1948	0
1952	2
1953	7
1960	1
1963	5
1968	6
1969	1
1972	4
1978	0
1980	4
1987	7
1992	3
1994	1
20	5
200	9
2000	3
2003	5
2006	0
2009	8
201	8
2014	7
2017	5
2031	8
2035	6
2036	5
2040	5
2043	7
2050	4
2051	0
2059	6
2060	2
2062	3
2065	3
2066	5
207	8
2072	9
2073	3
208	0
2081	6
2083	4
209	2
2094	8
2096	8
2098	4
2099	3
21	2
210	1
2100	8
2104	9
2106	9
2108	5
2109	3
2116	6
2119	0
2122	2
2123	8
2125	7
2127	8
2132	3
2138	2
2144	4
2145	4
2153	5
2156	1
2157	9
216	1
2165	1
2168	4
2170	8
2173	1
2174	7
2176	4
2181	2
2184	4
2186	1
2187	5
2189	4
219	8
2197	8
22	4
2203	5
2204	4
2206	5
2209	8
2212	9
2214	2
222	5
2221	8
2225	0
2227	0
2236	8
2238	5
2239	8
2246	6
2247	6
2266	4
2268	3
2269	3
2271	9
2272	7
2275	3
2289	1
2291	8
2307	3
2308	3
2311	3
232	2
2325	2
2327	5
2330	3
2331	0
2341	3
2347	9
2348	3
2351	3
2355	2
2357	2
2358	1
2359	0
2361	2
2366	3
2367	7
2372	6
2375	8
2379	9
238	4
2381	9
2384	9
239	0
2390	3
2400	9
2401	3
2406	2
2408	7
2412	4
2414	0
2419	8
2422	7
2426	9
243	2
2430	9
2436	2
2440	5
2441	3
2449	0
2452	0
2458	5
2461	5
2464	8
2470	4
2472	5
2475	5
2478	1
248	1
2485	4
2486	2
2490	4
2491	6
2492	7
2493	6
2498	6
2500	0
2503	3
2511	5
2512	9
2529	0
2542	4
2545	5
2549	6
2551	7
2556	1
2564	3
2571	5
2579	7
2580	2
2581	8
2584	2
259	6
2590	0
2594	0
2598	2
26	9
2602	2
2605	4
2620	1
2622	9
2623	5
2628	8
2632	4
2635	3
2639	6
2648	4
2651	9
2657	4
2658	4
2662	3
2664	5
2666	5
2667	4
2669	9
267	1
2671	1
2680	7
2687	8
2695	2
2696	4
2706	4
2708	1
2709	8
2710	4
2712	2
2717	3
2718	1
2729	6
2731	7
2744	4
2745	5
2752	5
2753	0
2755	2
2761	6
2762	8
2764	2
2769	1
277	5
2772	1
2774	0
2777	8
2779	5
2782	1
2785	0
2788	4
2790	8
2791	8
2792	4
2794	6
2796	2
2798	8
2800	1
2804	1
2813	2
2817	0
2819	7
282	5
2823	9
2828	0
2842	6
2844	0
2846	2
2847	8
2848	8
2851	3
2857	4
2866	4
2868	8
2869	7
2871	7
2872	7
2874	6
2875	6
294	0
306	0
308	3
312	5
32	9
323	9
330	2
334	4
338	4
342	0
344	1
353	5
358	9
360	8
375	3
377	3
378	8
382	0
383	6
386	6
389	5
39	9
395	5
398	5
401	0
406	5
409	1
41	4
412	1
414	9
417	3
422	5
427	3
428	2
433	5
445	3
45	1
451	1
456	3
466	9
474	9
478	9
484	1
495	6
496	5
498	5
5	8
505	9
508	8
511	8
513	0
514	0
517	3
520	4
532	0
538	1
539	3
542	4
547	0
551	4
555	9
560	4
561	2
565	6
568	8
569	3
572	6
58	2
588	1
592	1
597	2
60	0
600	5
603	5
604	7
613	8
621	7
625	5
628	2
632	3
633	4
637	8
640	5
643	1
648	6
652	2
653	3
657	9
662	1
664	4
668	5
669	1
670	8
678	1
682	2
685	1
687	8
691	4
694	7
699	2
705	5
710	4
713	5
719	3
722	0
727	9
731	3
745	2
748	0
75	1
751	7
752	5
754	0
756	1
76	2
768	8
769	2
77	0
771	6
774	2
777	0
779	8
780	9
784	5
788	0
789	8
79	5
792	9
796	8
803	2
805	2
806	4
807	5
810	3
813	7
814	2
818	6
819	1
823	8
833	1
835	2
836	9
837	9
840	1
845	3
852	0
856	3
858	4
869	2
872	8
874	0
878	3
880	8
881	2
882	4
886	5
890	6
896	8
900	3
911	0
912	1
917	1
919	2
92	9
920	6
925	1
931	1
934	8
938	4
949	0
951	4
953	8
955	3
957	9
962	8
966	0
968	8
974	8
980	7
983	0
984	2
993	5
995	2
997	0
1000	6
102	0
1026	8
1029	8
103	0
1038	2
1039	5
104	2
1043	7
1044	4
1047	3
1051	7
1052	2
1054	1
1057	8
1059	5
1069	3
1071	3
1072	7
1074	4
1083	8
1084	6
1093	1
1095	0
1097	9
110	1
1102	6
1104	0
1114	6
1117	2
1126	7
1133	6
1135	1
1141	4
1144	9
1150	8
1152	8
1166	9
1167	1
1177	9
1178	2
1190	2
1194	2
1195	0
1199	1
12	4
1214	1
1215	9
1218	3
1219	2
1223	3
1224	9
1225	3
1226	5
1229	0
1235	3
1247	2
1248	9
125	0
1251	3
1255	2
1256	4
1259	3
1261	4
1262	5
1268	3
1270	2
1271	0
1277	3
1278	2
1287	7
1290	2
1291	7
1295	3
1297	1
13	0
1300	6
1301	9
1302	6
1310	9
1316	4
1320	7
1322	1
1325	3
133	0
134	4
1341	3
1348	0
1349	6
1355	0
1361	5
1365	9
1366	9
1372	9
1373	9
1375	2
1379	9
1380	5
1383	5
1385	9
1388	0
1390	9
1391	9
1395	3
1396	5
1399	8
1400	4
1401	5
1409	1
1411	1
1412	1
1413	0
1416	0
1418	4
1419	2
142	4
1421	5
1428	7
143	8
1442	0
1445	2
1447	6
145	4
1454	2
146	8
1460	2
1466	8
1468	2
1470	3
1472	7
1477	1
1478	3
1487	3
1488	5
1492	2
1496	2
150	4
1503	2
1504	5
1509	0
1511	9
1522	5
1529	3
1537	0
1543	5
1546	2
1550	1
1552	1
1557	2
1560	9
1561	2
1562	3
1563	3
1568	3
157	2
1571	0
1574	4
1577	0
158	6
1581	4
1593	8
1597	2
160	6
1600	8
1602	6
1603	0
1605	8
1607	4
161	3
1617	8
1625	2
1627	3
1628	0
1629	2
1631	4
1632	5
1637	2
1638	1
1642	4
1643	2
1644	4
1645	4
1646	9
1649	5
1654	8
1655	8
1659	3
1667	0
1669	3
1674	2
1677	5
1680	0
170	0
1700	5
1704	1
1705	5
1722	9
1726	2
1732	4
1734	0
1741	1
1742	1
175	4
1752	2
1753	3
1756	8
1762	4
1765	0
1769	0
1773	1
1776	3
1778	0
1782	9
1784	8
1787	2
1788	4
1789	8
1790	4
1791	0
1796	3
1797	5
18	0
180	0
1802	4
1804	3
1815	3
1820	5
1821	4
1822	7
1824	0
1826	7
1828	8
1829	7
1840	3
1844	6
1847	6
1849	1
1853	1
1858	2
1861	9
1866	4
1868	4
1872	6
1873	4
1874	7
188	4
1885	4
1886	4
1889	7
1890	8
19	6
1901	4
1903	0
1908	8
191	3
1917	6
1919	6
192	5
1923	5
1925	3
1926	5
1935	4
1938	2
1942	0
1943	2
1950	0
1955	2
1956	7
196	3
1961	9
1962	5
197	9
1970	0
1971	0
1977	2
1982	9
1985	9
1988	2
199	1
1993	2
1995	5
1996	6
1998	3
1999	1
2010	3
2013	0
2015	8
2019	4
2021	0
2024	6
2026	4
2027	9
2030	1
2032	8
2053	5
2054	3
2055	7
2058	2
2074	1
2076	4
2077	5
2079	5
2082	9
2084	4
2087	6
2089	0
2091	4
2093	0
2095	9
2114	9
2115	1
2117	5
2118	8
2124	0
2129	8
213	1
2130	5
2142	5
2146	1
2150	7
2155	2
2161	1
2162	5
2163	8
2167	0
217	3
218	9
2182	8
2190	3
2195	8
2200	0
2201	0
2205	4
2213	8
2215	6
2222	3
2228	5
2229	7
223	1
2233	2
2237	4
2240	8
2241	5
2244	6
2245	6
2248	4
2253	9
2256	2
2259	0
2260	5
2262	2
2267	9
2274	3
2277	1
2278	9
2280	0
2283	8
2284	1
2285	7
2288	3
2296	6
2297	1
23	0
2301	4
2304	3
2306	5
2309	3
2310	7
2314	3
2315	1
2319	1
2320	2
2321	9
2329	3
2333	1
2345	3
2349	6
2352	5
2362	9
237	1
2370	0
2377	2
2378	9
2385	9
2388	1
2389	5
2391	1
2394	3
2397	5
2403	2
2405	1
2407	2
2416	4
2417	8
2421	7
2427	7
2433	1
2439	3
2445	5
2447	2
2450	5
2454	1
2455	1
2456	2
2457	4
246	5
2462	5
2465	8
2468	5
2471	1
2474	1
2479	8
2481	0
2483	0
2484	8
2489	6
2496	2
25	1
250	7
2501	4
2504	3
2505	9
2515	3
2519	8
252	0
2521	2
2522	9
2525	1
2527	4
2531	1
2535	1
2537	8
2540	2
2544	0
2546	5
2552	4
2555	6
2557	4
2561	8
2565	5
2568	5
2573	2
2574	7
2578	4
2582	6
2585	5
2587	8
2592	2
2597	2
2599	2
2601	7
2603	4
2604	1
2606	3
2612	2
2618	1
2619	3
262	5
2624	4
2627	0
2630	2
2634	4
2636	3
2645	8
266	0
2660	6
2661	4
2663	2
2672	5
2675	7
2678	9
268	0
2693	6
2698	8
2700	8
2707	6
2711	1
2713	7
2719	2
2720	1
2723	2
2724	3
2730	2
2732	8
2733	2
2735	7
2736	1
2739	8
2740	8
2742	7
2743	7
2746	5
2747	0
2750	5
2754	7
2758	6
2770	1
2771	1
2773	5
2775	9
2776	2
2780	8
2783	0
2784	7
279	2
2793	8
2795	6
2797	8
28	8
280	8
2802	2
2806	8
2809	4
2812	5
2814	8
2818	7
2826	6
2830	8
2835	8
2836	4
2837	4
2839	6
2840	8
2843	8
285	2
286	4
288	4
29	0
297	9
30	9
302	2
304	0
305	3
31	7
316	3
318	2
319	2
322	6
328	1
33	1
331	3
336	6
339	5
34	7
343	1
349	2
35	1
354	8
359	3
36	4
361	0
363	1
364	2
365	1
366	1
373	9
379	0
380	6
385	3
397	7
399	4
4	5
40	0
400	3
404	8
407	5
410	1
418	9
42	3
420	5
423	0
425	3
426	3
43	2
430	3
432	3
446	5
453	5
455	5
459	3
460	3
464	9
468	8
472	3
476	9
48	2
480	2
482	5
483	4
49	5
503	7
504	1
512	8
526	8
530	1
533	6
535	8
540	4
548	2
549	6
558	2
562	2
563	6
564	7
571	0
577	3
579	5
580	2
584	7
585	6
587	9
590	0
591	8
593	1
595	1
6	3
607	5
608	0
611	1
618	2
62	5
63	4
631	5
64	7
641	1
647	9
65	0
650	7
656	3
659	0
666	4
674	2
675	8
681	5
686	6
688	5
693	6
697	9
698	8
70	9
700	2
702	6
704	0
706	5
707	3
716	0
718	1
720	7
721	7
724	8
734	4
736	8
739	7
744	2
747	8
749	1
750	2
757	4
762	6
776	5
778	8
782	1
785	9
790	9
794	6
795	5
798	0
8	2
801	0
81	5
811	6
817	8
821	0
829	6
834	2
848	5
849	1
850	0
851	3
854	4
855	9
86	4
865	1
867	8
88	8
883	8
884	3
885	2
893	8
895	5
898	0
90	1
905	0
908	1
921	5
923	6
937	4
943	9
947	4
948	3
952	8
959	3
961	4
963	1
965	5
971	6
972	7
973	0
979	3
985	4
986	6
987	8
990	1
992	3
996	1
0	0
1	7
1005	7
1008	7
1011	4
1012	7
1018	3
1025	2
1030	0
1046	3
1048	3
1055	2
1056	9
1061	5
1062	2
1066	1
1067	6
1073	4
1076	9
1080	6
1081	0
1082	8
1085	8
1088	5
1090	3
1094	0
1096	2
1103	8
1108	5
111	8
1112	5
1121	9
1127	1
1128	3
1130	4
1134	1
1140	8
1142	8
1146	2
1149	6
1151	6
1158	5
1159	0
116	1
1162	1
1164	4
117	4
1172	9
1175	5
1179	5
1180	2
1186	6
1187	8
1188	1
1189	5
1191	2
1197	4
1198	5
120	4
1200	5
1202	5
1203	5
1208	9
121	3
1216	9
1220	4
1231	9
1236	0
1238	1
1239	9
1249	0
1250	2
1253	3
1260	1
1263	9
127	3
1276	0
1281	5
1282	8
1289	5
1298	5
1303	6
1305	0
1307	8
1309	9
1311	7
1312	0
1313	2
1324	3
1331	5
1336	5
1339	3
1345	8
1352	8
1356	7
1358	1
136	1
1381	9
1386	8
1387	2
1389	7
1393	6
1397	8
140	5
1402	3
1404	6
1415	8
1417	7
1423	3
1429	1
1431	2
1438	1
1439	3
144	3
1443	3
1444	6
1451	5
1452	1
1455	2
1458	5
1459	2
1461	0
1462	4
1465	1
1469	2
1473	5
1480	9
1484	1
149	4
1493	0
1498	1
1501	9
1502	4
1508	4
1513	7
1514	2
1517	7
1526	4
1531	1
1533	4
1539	9
1540	2
1542	0
1551	0
1555	0
1556	2
1558	7
1559	8
1565	1
1569	5
1570	8
1573	4
1578	7
1579	4
1583	0
1586	7
1589	7
159	6
1590	2
1591	5
1599	2
16	2
1601	8
1610	5
1611	6
1612	4
1614	3
1616	7
1622	4
1623	4
1624	4
1626	6
163	5
1630	1
1634	2
1635	2
1636	2
164	1
1647	8
1648	3
1656	3
166	3
1660	6
1670	7
1671	6
1678	2
1681	8
1683	3
1687	5
169	5
1697	4
1701	1
1706	8
1710	1
1712	5
1719	6
1725	6
173	6
1736	3
174	3
1743	4
1747	2
1755	5
1767	4
1768	6
1772	0
1780	2
1783	5
1793	4
1794	0
1795	0
1807	8
1812	4
1818	6
1819	3
182	1
1823	4
183	3
1833	6
1843	0
1846	6
185	4
1851	7
1852	1
1854	2
1856	7
1860	8
1867	2
1878	1
1879	9
1881	7
1883	1
1891	7
1894	2
190	0
1902	0
1913	0
1915	6
1916	8
1921	3
1924	3
1934	8
1936	1
1937	7
194	3
195	3
1951	2
1954	0
1957	0
1964	1
1965	8
1966	1
1974	1
1976	0
1979	0
1983	9
1984	0
1986	7
1989	2
1997	5
2002	7
2004	9
2008	8
2018	1
2020	6
2022	2
2033	1
2038	2
2039	2
204	9
2042	6
2045	4
2046	8
2057	5
2063	2
2067	0
2068	2
2070	1
2075	6
2080	2
2088	0
2090	9
2103	7
211	6
2113	1
2128	2
2134	4
2135	0
2136	1
2137	2
2139	5
214	2
2140	2
2141	3
2149	4
2152	3
2159	4
2160	1
2164	8
2166	8
2172	8
2175	0
2179	5
2183	9
2185	5
2191	1
2192	0
2193	6
2198	7
2199	8
220	8
2202	4
2207	4
221	9
2210	6
2216	8
2219	5
2220	9
2223	2
2224	8
2226	1
2230	8
2231	7
2234	1
2249	0
2250	9
2251	9
2254	9
2255	2
2257	9
2258	8
2261	4
2264	3
2265	4
2270	0
2273	2
2279	0
228	9
2281	7
2282	7
2287	2
2290	2
2293	1
2299	7
2303	7
2313	2
2316	2
2322	4
2323	3
2324	2
2328	4
233	8
2332	8
2336	5
2339	0
2340	1
2342	4
2343	2
2344	1
235	2
2350	3
2353	3
2354	5
236	2
2364	1
2365	5
2376	8
2380	3
2382	5
2383	3
2386	9
2387	9
2392	3
2393	5
2398	2
2399	9
240	8
2402	3
2413	1
2415	2
2418	1
2424	1
2425	0
2429	2
2431	3
244	2
2443	2
2444	1
2446	7
2448	6
2451	8
2459	0
2460	5
2463	2
2467	1
2469	3
247	1
2476	8
2477	5
2482	8
249	2
2507	3
251	5
2510	9
2513	8
2514	2
2516	3
2518	1
2524	5
2533	7
254	9
2541	1
2543	1
2548	5
255	3
2550	3
2563	0
2566	2
2567	2
2570	5
2572	6
2575	5
2576	7
2577	3
2583	0
2586	0
2589	0
2595	4
2596	2
260	8
2607	8
2608	2
261	7
2614	5
2616	1
2617	3
2631	2
2633	2
2638	6
264	2
2640	3
2649	0
2650	6
2652	5
2654	4
2655	3
2656	2
2670	0
2676	8
2677	1
2681	2
2685	5
2686	7
269	7
2690	6
2691	0
27	7
2702	2
2704	7
2705	1
271	0
2716	5
272	4
2721	5
2726	1
2727	4
2728	7
273	0
2734	2
274	7
2741	6
2751	5
2756	2
2757	9
276	1
2760	6
2767	7
2786	1
2789	3
2801	6
2805	1
2807	6
2810	3
2811	5
2815	6
2820	7
2821	1
2824	7
2825	2
2827	4
2829	4
283	5
2832	7
2833	4
2838	7
284	5
2845	0
2850	7
2852	2
2853	6
2856	6
2859	8
2860	7
2861	4
2862	0
2863	2
2876	5
2877	8
2878	7
295	6
298	9
299	8
3	2
301	5
307	7
310	8
320	3
325	0
327	4
332	9
333	6
337	1
340	0
341	2
347	8
348	5
351	5
357	4
362	8
368	2
369	4
37	1
370	4
374	3
376	3
38	5
387	4
388	6
393	0
394	2
402	7
403	6
405	9
408	5
419	3
421	3
429	9
437	9
438	3
44	3
440	5
442	9
447	9
448	5
449	9
457	3
458	5
462	3
463	3
467	9
469	1
47	3
471	9
473	5
479	5
481	7
486	3
488	0
492	7
497	6
50	0
507	4
509	0
51	2
516	0
519	1
521	4
522	8
53	7
537	2
541	8
543	1
550	2
552	5
553	9
554	9
557	3
566	0
567	8
573	8
574	0
575	4
589	6
59	4
596	4
598	0
601	3
61	1
615	1
616	1
619	1
624	3
626	3
635	1
638	3
645	7
646	8
649	1
655	4
66	1
661	3
665	2
67	0
671	0
673	2
676	2
677	1
68	4
683	6
689	2
69	1
690	3
701	0
703	2
708	5
709	6
71	4
712	8
714	3
725	7
728	4
73	0
730	3
735	6
738	7
74	7
746	6
753	5
763	9
764	2
766	1
775	2
78	3
781	7
783	5
786	6
787	7
797	4
80	9
802	3
804	0
815	4
816	0
826	8
83	4
830	6
839	2
842	2
846	5
847	0
857	4
862	3
864	8
875	8
876	5
877	8
879	5
888	3
889	3
891	6
892	1
9	2
907	0
909	2
91	6
914	6
915	9
918	4
924	0
927	0
928	8
93	3
930	5
932	4
935	4
936	2
94	4
941	0
946	8
95	4
96	4
967	6
97	4
988	0
99	9
998	7
